rule,n_nonmanip,w,a,b,perfect_info,manipulation,cand1,cand2,cand3,cand4,cand5,winner,total_utils_in_outcome,total_utils_in_true,total_utils_manipulator,total_utils_in_true_manipulator
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.423157603525024,6.423157603525024,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.420421590536142,6.420421590536142,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.421058031711179,6.421058031711179,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.474677977737559,6.474677977737559,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.445393059928163,6.445393059928163,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.469569788513331,6.469569788513331,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.493873841343514,6.493873841343514,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.480346871386975,6.480346871386975,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.449682675901725,6.449682675901725,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.517674756050058,6.517674756050058,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.421177153291949,6.421177153291949,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.494578626006851,6.494578626006851,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.49015011354067,6.49015011354067,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.478435863614325,6.478435863614325,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.508637511869105,6.508637511869105,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.41597575251059,6.41597575251059,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.41911659126301,6.41911659126301,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.486864139595726,6.486864139595726,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.45553841255349,6.45553841255349,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.444082883660872,6.444082883660872,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.427291857696697,6.427291857696697,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.537571134833805,6.537571134833805,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.430451253181424,6.430451253181424,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.465285612976507,6.465285612976507,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.411956603805107,6.411956603805107,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.490654913321103,6.490654913321103,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.429241953057761,6.429241953057761,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.43512464178777,6.43512464178777,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.428034297737113,6.428034297737113,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.432394339248598,6.432394339248598,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.451763064973929,6.451763064973929,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.512081836212599,6.512081836212599,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,6.387378044772176,6.387378044772176,0.91,0.91
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.499628794906176,6.499628794906176,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.434161359054628,6.434161359054628,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.44756728420504,6.44756728420504,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.506819759931207,6.506819759931207,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.4089225865711965,6.4089225865711965,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.444035709169303,6.444035709169303,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.504424975735352,6.504424975735352,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.4340453664157025,6.4340453664157025,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.430353036005822,6.430353036005822,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.478532723482742,6.478532723482742,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,6.384757552465337,6.384757552465337,0.91,0.91
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.413147289607018,6.413147289607018,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.364545757745294,6.364545757745294,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.500637331375785,6.500637331375785,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,6.383101446207631,6.383101446207631,0.91,0.91
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.423132951266656,6.423132951266656,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.45571799030415,6.45571799030415,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.408437850605224,6.408437850605224,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.473252372541171,6.473252372541171,0.9199999999999999,0.9199999999999999
borda,6,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,6.388608171542372,6.388608171542372,0.91,0.91
borda,6,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,6.398589249645921,6.398589249645921,0.91,0.91
borda,6,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,6.416762013005701,6.416762013005701,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.294128864045727,7.294128864045727,0.91,0.91
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.300770458871368,7.300770458871368,0.91,0.91
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.384391931575882,7.384391931575882,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.326736917366251,7.326736917366251,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.404304195430701,7.404304195430701,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.482252776291296,7.482252776291296,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.298664636262135,7.298664636262135,0.91,0.91
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.320612930958042,7.320612930958042,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.364906606731081,7.364906606731081,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.378532556797511,7.378532556797511,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.364930157618387,7.364930157618387,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.358314146836917,7.358314146836917,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.436498083702393,7.436498083702393,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.285240419305947,7.285240419305947,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.393874363158676,7.393874363158676,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.383850094038883,7.383850094038883,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.3546173898715645,7.3546173898715645,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.413310803744532,7.413310803744532,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.314590495816392,7.314590495816392,0.91,0.91
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.300569178136228,7.300569178136228,0.91,0.91
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.411087257977243,7.411087257977243,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.344445287935113,7.344445287935113,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.3055191255516805,7.3055191255516805,0.91,0.91
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.294814234326681,7.294814234326681,0.91,0.91
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.487905179899525,7.487905179899525,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.377014775522476,7.377014775522476,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.334207750741115,7.334207750741115,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.375751173658088,7.375751173658088,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.4331745003145375,7.4331745003145375,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.371232736962316,7.371232736962316,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.331534412087595,7.331534412087595,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.354204887239441,7.354204887239441,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.363882765499681,7.363882765499681,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.439861255126178,7.439861255126178,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.348709486646596,7.348709486646596,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.323377182767317,7.323377182767317,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.350236934729954,7.350236934729954,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.413763556216237,7.413763556216237,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.359659807270361,7.359659807270361,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.458729292363149,7.458729292363149,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.395133434135143,7.395133434135143,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.359743943092434,7.359743943092434,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.410380415715528,7.410380415715528,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.411568920570789,7.411568920570789,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.461488269395842,7.461488269395842,0.9199999999999999,0.9199999999999999
borda,7,0.5,1,1,True,True,Captain America,Muppets,Noah,Divergent,Grand Budapest,Grand Budapest,7.303721990108681,7.303721990108681,0.91,0.91
borda,7,0.5,1,1,True,False,Captain America,Grand Budapest,Muppets,Noah,Divergent,Captain America,7.281963828274392,7.281963828274392,0.9199999999999999,0.9199999999999999
